"source","target","const_culture","const_id"
94376,95081,"korean","korean-235"
75097,72607,"korean","korean-236"
72607,70692,"korean","korean-236"
70692,69112,"korean","korean-236"
69112,62572,"korean","korean-236"
112519,5372,"korean","korean-237"
5372,11767,"korean","korean-237"
11767,85822,"korean","korean-237"
85822,82080,"korean","korean-237"
82080,77055,"korean","korean-237"
102208,100965,"korean","korean-238"
100965,102599,"korean","korean-238"
102599,104756,"korean","korean-238"
104756,105727,"korean","korean-238"
105727,104105,"korean","korean-238"
104105,104968,"korean","korean-238"
113116,113116,"korean","korean-239"
75974,77277,"korean","korean-240"
77277,75260,"korean","korean-240"
75256,77277,"korean","korean-240"
77277,75696,"korean","korean-240"
79414,79867,"korean","korean-241"
79867,80161,"korean","korean-241"
78893,79867,"korean","korean-241"
79867,80650,"korean","korean-241"
80650,80161,"korean","korean-241"
86614,86614,"korean","korean-242"
87728,87728,"korean","korean-243"
85112,84606,"korean","korean-244"
84606,84380,"korean","korean-244"
57477,58181,"korean","korean-245"
58181,56035,"korean","korean-245"
89908,86201,"korean","korean-246"
86201,83895,"korean","korean-246"
83895,80331,"korean","korean-246"
80331,78527,"korean","korean-246"
78527,75458,"korean","korean-246"
75458,68756,"korean","korean-246"
61281,56211,"korean","korean-247"
56211,52425,"korean","korean-247"
52425,47654,"korean","korean-247"
47654,33694,"korean","korean-247"
33694,25110,"korean","korean-247"
90191,89826,"korean","korean-248"
89826,88836,"korean","korean-248"
88836,89172,"korean","korean-248"
89172,87998,"korean","korean-248"
87998,87933,"korean","korean-248"
87933,86974,"korean","korean-248"
86974,85693,"korean","korean-248"
85693,84379,"korean","korean-248"
81833,81126,"korean","korean-249"
81126,79992,"korean","korean-249"
79992,79101,"korean","korean-249"
79101,77760,"korean","korean-249"
77760,75411,"korean","korean-249"
75411,74666,"korean","korean-249"
78493,78159,"korean","korean-250"
78159,77512,"korean","korean-250"
77512,76952,"korean","korean-250"
76952,76267,"korean","korean-250"
76267,75695,"korean","korean-250"
75695,76127,"korean","korean-250"
84012,86263,"korean","korean-251"
86263,88048,"korean","korean-251"
88048,89962,"korean","korean-251"
89962,91975,"korean","korean-251"
91975,92946,"korean","korean-251"
92946,93747,"korean","korean-251"
93747,92043,"korean","korean-251"
92043,90139,"korean","korean-251"
90139,88886,"korean","korean-251"
88886,88267,"korean","korean-251"
80816,80170,"korean","korean-252"
80170,79043,"korean","korean-252"
79043,78072,"korean","korean-252"
78072,77233,"korean","korean-252"
77233,76276,"korean","korean-252"
76276,77070,"korean","korean-252"
77070,77622,"korean","korean-252"
77622,79593,"korean","korean-252"
79593,79882,"korean","korean-252"
79882,81377,"korean","korean-252"
86032,86032,"korean","korean-253"
84345,84345,"korean","korean-254"
88771,88765,"korean","korean-255"
86742,87108,"korean","korean-256"
88149,88601,"korean","korean-257"
88601,88290,"korean","korean-257"
88601,88192,"korean","korean-257"
91217,91237,"korean","korean-258"
91237,89918,"korean","korean-258"
89918,89772,"korean","korean-258"
89772,91217,"korean","korean-258"
84402,83962,"korean","korean-259"
83962,86284,"korean","korean-259"
86284,85922,"korean","korean-259"
85922,85365,"korean","korean-259"
85365,84880,"korean","korean-259"
84880,84402,"korean","korean-259"
80883,80179,"korean","korean-260"
80179,79488,"korean","korean-260"
79488,80351,"korean","korean-260"
83000,82673,"korean","korean-261"
82673,82073,"korean","korean-261"
82073,82402,"korean","korean-261"
82402,82216,"korean","korean-261"
84671,84177,"korean","korean-262"
84177,83613,"korean","korean-262"
83613,83430,"korean","korean-262"
84514,82369,"korean","korean-263"
90067,88899,"korean","korean-264"
93244,92161,"korean","korean-265"
80463,81008,"korean","korean-266"
61174,61174,"korean","korean-267"
59199,59199,"korean","korean-268"
60129,60129,"korean","korean-269"
57757,57757,"korean","korean-270"
110532,110273,"korean","korean-271"
110273,110009,"korean","korean-271"
110009,109472,"korean","korean-271"
109786,110391,"korean","korean-272"
110391,110746,"korean","korean-272"
110746,110529,"korean","korean-272"
110529,109990,"korean","korean-272"
109990,109737,"korean","korean-272"
109737,109375,"korean","korean-272"
109375,109786,"korean","korean-272"
67301,65378,"macedonian","macedonian-001"
65378,62956,"macedonian","macedonian-001"
62956,59774,"macedonian","macedonian-001"
59774,58001,"macedonian","macedonian-001"
58001,53910,"macedonian","macedonian-001"
53910,54061,"macedonian","macedonian-001"
54061,59774,"macedonian","macedonian-001"
17847,17702,"macedonian","macedonian-002"
17702,17608,"macedonian","macedonian-002"
17608,17499,"macedonian","macedonian-002"
17499,17531,"macedonian","macedonian-002"
17531,17573,"macedonian","macedonian-002"
17573,17702,"macedonian","macedonian-002"
26549,26727,"macedonian","macedonian-003"
26727,26311,"macedonian","macedonian-003"
26311,25930,"macedonian","macedonian-004"
27366,24436,"macedonian","macedonian-005"
25247,24244,"macedonian","macedonian-005"
25247,24873,"macedonian","macedonian-005"
25247,25353,"macedonian","macedonian-005"
25353,24873,"macedonian","macedonian-005"
24873,24244,"macedonian","macedonian-005"
24244,24327,"macedonian","macedonian-005"
24327,24845,"macedonian","macedonian-005"
24845,25353,"macedonian","macedonian-005"
18532,14576,"macedonian","macedonian-006"
37279,32349,"macedonian","macedonian-007"
3677,3293,"macedonian","macedonian-008"
24951,24109,"macedonian","macedonian-009"
102532,101769,"macedonian","macedonian-010"
102281,101958,"macedonian","macedonian-010"
21421,21251,"macedonian","macedonian-011"
21251,21517,"macedonian","macedonian-011"
21517,22176,"macedonian","macedonian-011"
94713,94685,"macedonian","macedonian-012"
94685,95673,"macedonian","macedonian-012"
27989,29038,"macedonian","macedonian-013"
29038,29426,"macedonian","macedonian-013"
25428,25492,"macedonian","macedonian-014"
25492,25291,"macedonian","macedonian-014"
25291,24504,"macedonian","macedonian-014"
91262,92420,"macedonian","macedonian-015"
91262,94481,"macedonian","macedonian-015"
92420,93194,"macedonian","macedonian-015"
78493,78159,"macedonian","macedonian-016"
78159,77512,"macedonian","macedonian-016"
77512,76952,"macedonian","macedonian-016"
76952,76267,"macedonian","macedonian-016"
76267,75695,"macedonian","macedonian-016"
75695,76127,"macedonian","macedonian-016"
20889,20455,"macedonian","macedonian-017"
20455,20205,"macedonian","macedonian-017"
100453,102488,"macedonian","macedonian-018"
100453,102098,"macedonian","macedonian-018"
100453,97165,"macedonian","macedonian-018"
100453,95947,"macedonian","macedonian-018"
6686,4427,"macedonian","macedonian-019"
4427,746,"macedonian","macedonian-019"
746,3179,"macedonian","macedonian-019"
61084,60718,"maori","maori-001"
62434,59747,"maori","maori-001"
68702,71683,"maori","maori-002"
26727,26311,"maori","maori-003"
26311,25930,"maori","maori-003"
82396,82514,"maori","maori-004"
82514,82671,"maori","maori-004"
82671,84143,"maori","maori-004"
84143,86228,"maori","maori-004"
86228,87073,"maori","maori-004"
87073,86670,"maori","maori-004"
86670,85927,"maori","maori-004"
85927,85696,"maori","maori-004"
21421,20894,"maori","maori-005"
20894,20205,"maori","maori-005"
20205,20455,"maori","maori-005"
20455,20889,"maori","maori-005"
21421,20894,"maori","maori-006"
20894,20205,"maori","maori-006"
20205,20455,"maori","maori-006"
20455,20889,"maori","maori-006"
21421,20889,"maori","maori-006"
20205,25930,"maori","maori-006"
17499,20205,"maori","maori-006"
26727,26311,"maori","maori-006"
26311,25930,"maori","maori-006"
94779,95853,"mongolian","mongolian-001"
95853,97165,"mongolian","mongolian-001"
97165,100453,"mongolian","mongolian-001"
100453,102098,"mongolian","mongolian-001"
100453,102488,"mongolian","mongolian-001"
102488,104732,"mongolian","mongolian-001"
104732,107310,"mongolian","mongolian-001"
100453,98110,"mongolian","mongolian-001"
98110,95947,"mongolian","mongolian-001"
8886,6686,"mongolian","mongolian-002"
6686,4427,"mongolian","mongolian-002"
4427,3179,"mongolian","mongolian-002"
3179,746,"mongolian","mongolian-002"
67301,65378,"mongolian","mongolian-003"
65378,62956,"mongolian","mongolian-003"
62956,59774,"mongolian","mongolian-003"
59774,58001,"mongolian","mongolian-003"
58001,53910,"mongolian","mongolian-003"
53910,54061,"mongolian","mongolian-003"
54061,59774,"mongolian","mongolian-003"
102098,91262,"mongolian","mongolian-004"
91262,97649,"mongolian","mongolian-004"
97649,102098,"mongolian","mongolian-004"
67429,67848,"navajo","navajo-001"
67848,65378,"navajo","navajo-001"
65378,64839,"navajo","navajo-001"
64839,61611,"navajo","navajo-001"
64839,64906,"navajo","navajo-001"
64906,67301,"navajo","navajo-001"
67301,67429,"navajo","navajo-001"
61611,62956,"navajo","navajo-001"
62956,68756,"navajo","navajo-001"
62956,59774,"navajo","navajo-001"
59774,54061,"navajo","navajo-001"
54061,46733,"navajo","navajo-001"
46733,45075,"navajo","navajo-001"
45075,42527,"navajo","navajo-001"
54061,53910,"navajo","navajo-001"
53910,51459,"navajo","navajo-001"
51459,48402,"navajo","navajo-001"
48402,46853,"navajo","navajo-001"
53910,58001,"navajo","navajo-001"
58001,60485,"navajo","navajo-001"
60485,61611,"navajo","navajo-001"
60485,62223,"navajo","navajo-001"
62223,63125,"navajo","navajo-001"
13268,10000,"navajo","navajo-002"
10000,8886,"navajo","navajo-002"
8886,7984,"navajo","navajo-002"
7984,9480,"navajo","navajo-002"
8886,10388,"navajo","navajo-002"
7984,4427,"navajo","navajo-002"
4427,746,"navajo","navajo-002"
746,110991,"navajo","navajo-002"
746,2920,"navajo","navajo-002"
2920,116584,"navajo","navajo-002"
2920,6686,"navajo","navajo-002"
6686,10000,"navajo","navajo-002"
10388,10557,"navajo","navajo-002"
10557,12222,"navajo","navajo-002"
12222,11569,"navajo","navajo-002"
11569,9909,"navajo","navajo-002"
9909,10388,"navajo","navajo-002"
61941,64238,"navajo","navajo-003"
64238,61740,"navajo","navajo-003"
61740,60965,"navajo","navajo-003"
60965,61359,"navajo","navajo-003"
61359,62683,"navajo","navajo-003"
61359,59316,"navajo","navajo-003"
59316,59199,"navajo","navajo-003"
59199,57936,"navajo","navajo-003"
59316,59803,"navajo","navajo-003"
59803,60019,"navajo","navajo-003"
60019,56633,"navajo","navajo-003"
60019,60816,"navajo","navajo-003"
60816,61740,"navajo","navajo-003"
60816,60900,"navajo","navajo-003"
60900,59961,"navajo","navajo-003"
59961,59872,"navajo","navajo-003"
59872,61578,"navajo","navajo-003"
61578,61542,"navajo","navajo-003"
61542,60900,"navajo","navajo-003"
12777,9808,"navajo","navajo-004"
9808,7607,"navajo","navajo-004"
12777,10777,"navajo","navajo-004"
10777,9640,"navajo","navajo-004"
7607,8068,"navajo","navajo-004"
8068,9505,"navajo","navajo-004"
7607,4436,"navajo","navajo-004"
4436,1366,"navajo","navajo-004"
4436,2912,"navajo","navajo-004"
2912,114,"navajo","navajo-004"
114,113881,"navajo","navajo-004"
113881,677,"navajo","navajo-004"
677,3092,"navajo","navajo-004"
3092,5447,"navajo","navajo-004"
5447,5586,"navajo","navajo-004"
5447,9640,"navajo","navajo-004"
9640,10064,"navajo","navajo-004"
10064,10670,"navajo","navajo-004"
17847,17851,"navajo","navajo-005"
17851,17702,"navajo","navajo-005"
17702,17847,"navajo","navajo-005"
17702,17608,"navajo","navajo-005"
17608,17499,"navajo","navajo-005"
17499,17531,"navajo","navajo-005"
17531,17702,"navajo","navajo-005"
80248,80840,"navajo","navajo-006"
80840,80862,"navajo","navajo-006"
80862,79593,"navajo","navajo-006"
79593,79545,"navajo","navajo-006"
79545,80248,"navajo","navajo-006"
80248,80016,"navajo","navajo-006"
80016,78727,"navajo","navajo-006"
78727,76333,"navajo","navajo-006"
76333,77853,"navajo","navajo-006"
77853,76470,"navajo","navajo-006"
76470,75177,"navajo","navajo-006"
78727,78401,"navajo","navajo-006"
78401,78265,"navajo","navajo-006"
78265,78104,"navajo","navajo-006"
78104,77634,"navajo","navajo-006"
77634,78384,"navajo","navajo-006"
78104,81266,"navajo","navajo-006"
81266,82396,"navajo","navajo-006"
82396,82514,"navajo","navajo-006"
81266,80975,"navajo","navajo-006"
80975,80894,"navajo","navajo-006"
80894,81377,"navajo","navajo-006"
81377,84012,"navajo","navajo-006"
81377,80016,"navajo","navajo-006"
85927,86670,"navajo","navajo-007"
86670,87073,"navajo","navajo-007"
86670,85696,"navajo","navajo-007"
22957,22449,"navajo","navajo-008"
22449,22549,"navajo","navajo-008"
22549,22797,"navajo","navajo-008"
28614,27989,"navajo","navajo-008"
27989,28614,"navajo","navajo-008"
28614,28171,"navajo","navajo-008"
28171,28686,"navajo","navajo-008"
28686,29508,"navajo","navajo-008"
29508,29138,"navajo","navajo-008"
29138,28614,"navajo","navajo-008"
27989,26207,"navajo","navajo-008"
27989,25336,"navajo","navajo-008"
27989,25930,"navajo","navajo-008"
25930,25281,"navajo","navajo-008"
25281,24436,"navajo","navajo-008"
25930,26311,"navajo","navajo-008"
26311,26727,"navajo","navajo-008"
26727,27989,"navajo","navajo-008"
26727,26199,"navajo","navajo-008"
26199,27366,"navajo","navajo-008"
76127,75695,"norse","norse-001"
75695,76267,"norse","norse-001"
76267,76952,"norse","norse-001"
76952,77512,"norse","norse-001"
77512,78159,"norse","norse-001"
78159,78493,"norse","norse-001"
21421,20894,"norse","norse-002"
20894,20205,"norse","norse-002"
20205,20455,"norse","norse-002"
20455,20889,"norse","norse-002"
26727,26311,"norse","norse-003"
26311,25930,"norse","norse-003"
11767,85822,"norse","norse-004"
85822,82080,"norse","norse-004"
82080,77055,"norse","norse-004"
77055,79822,"norse","norse-004"
79822,75097,"norse","norse-004"
75097,72607,"norse","norse-004"
72607,77055,"norse","norse-004"
67301,65378,"norse","norse-005"
65378,62956,"norse","norse-005"
62956,59774,"norse","norse-005"
59774,54061,"norse","norse-005"
54061,53910,"norse","norse-005"
53910,58001,"norse","norse-005"
58001,59774,"norse","norse-005"
28380,28360,"norse","norse-006"
28360,24608,"norse","norse-006"
24608,23453,"norse","norse-006"
23453,23015,"norse","norse-006"
25428,23015,"norse","norse-006"
25428,28380,"norse","norse-006"
49669,43813,"ojibwe","ojibwe-001"
49669,50583,"ojibwe","ojibwe-001"
50583,50335,"ojibwe","ojibwe-001"
50335,48455,"ojibwe","ojibwe-001"
48455,47908,"ojibwe","ojibwe-001"
43813,43234,"ojibwe","ojibwe-001"
43234,43109,"ojibwe","ojibwe-001"
43109,42313,"ojibwe","ojibwe-001"
42313,42008,"ojibwe","ojibwe-001"
42008,42402,"ojibwe","ojibwe-001"
42402,42799,"ojibwe","ojibwe-001"
42799,43234,"ojibwe","ojibwe-001"
37279,27989,"ojibwe","ojibwe-002"
25336,21421,"ojibwe","ojibwe-002"
27989,26727,"ojibwe","ojibwe-002"
26727,27366,"ojibwe","ojibwe-002"
25336,25930,"ojibwe","ojibwe-002"
25930,24436,"ojibwe","ojibwe-002"
26727,26311,"ojibwe","ojibwe-002"
26311,25930,"ojibwe","ojibwe-002"
27989,26207,"ojibwe","ojibwe-002"
26207,25336,"ojibwe","ojibwe-002"
72607,11767,"ojibwe","ojibwe-003"
11767,85822,"ojibwe","ojibwe-003"
85822,82080,"ojibwe","ojibwe-003"
82080,77055,"ojibwe","ojibwe-003"
77055,79822,"ojibwe","ojibwe-003"
79822,75097,"ojibwe","ojibwe-003"
75097,72607,"ojibwe","ojibwe-003"
72607,77055,"ojibwe","ojibwe-003"
67301,65378,"ojibwe","ojibwe-004"
